Shape,1k Real 1,1k Real 2,1k Real 3,1k Img 1,1k Img 2,1k Img 3,2k Real 1,2k Real 2,2k Real 3,2k Img 1,2k Img 2,2k Img 3
Structural Steel Cone,-0.093516608,-0.090686654,-0.142476576,-0.08228159,-0.155908694,0.037312289,-0.153523352,-0.191020705,-0.10009224,0.18972834,0.201075537,0.074722883
Structural Steel Cone,-0.094982463,-0.089636483,-0.142515139,-0.07822413,-0.16091999,0.032031575,-0.149671594,-0.191310765,-0.101394743,0.187417185,0.200950266,0.079661704
Structural Steel Cone,-0.096608092,-0.090862267,-0.139517299,-0.072205205,-0.163661272,0.02870102,-0.145071085,-0.190412544,-0.100972854,0.185244645,0.201736456,0.084156054
Structural Steel Cone,-0.098229163,-0.091959658,-0.137427695,-0.067055825,-0.16664052,0.024241571,-0.141301556,-0.190906374,-0.102722055,0.18318099,0.203025171,0.090729327
Structural Steel Cone,-0.099998057,-0.092833638,-0.13490596,-0.061721234,-0.169763886,0.020824833,-0.138026301,-0.192444955,-0.10358379,0.179853371,0.203146514,0.097006488
Structural Steel Cone,-0.101561395,-0.091605769,-0.133359166,-0.058264367,-0.173206536,0.013672927,-0.135966789,-0.193386418,-0.105261105,0.175175579,0.202639923,0.10226028
Structural Steel Cone,-0.103661658,-0.096015567,-0.129649404,-0.049383095,-0.173839789,0.012570099,-0.130971778,-0.191148297,-0.105332991,0.173601093,0.206094197,0.109229121
Structural Steel Cone,-0.105426307,-0.092189242,-0.128615258,-0.047552008,-0.177723228,0.004158687,-0.129160128,-0.192935792,-0.107107609,0.166972394,0.204618267,0.113801426
Structural Steel Cone,-0.107792579,-0.096821269,-0.125187467,-0.039187767,-0.177551244,0.002260211,-0.124024614,-0.189524667,-0.107325088,0.165835338,0.208350299,0.122548835
Structural Steel Cone,-0.110321217,-0.092268621,-0.123676716,-0.037959108,-0.18080032,-0.007380978,-0.123481922,-0.193093001,-0.110464069,0.158218766,0.20520123,0.125799694
Structural Steel Cone,-0.111836826,-0.09422498,-0.120802896,-0.030932434,-0.180660151,-0.011373417,-0.12061756,-0.191652815,-0.112127996,0.153278066,0.206072164,0.133080907
Structural Steel Cone,-0.115753667,-0.093227811,-0.11913935,-0.026626496,-0.182467255,-0.016873164,-0.116548316,-0.190684507,-0.11267615,0.149167007,0.207835873,0.138770909
Structural Steel Cone,-0.118056145,-0.091474943,-0.116655753,-0.021854596,-0.183441111,-0.023896239,-0.114847707,-0.193002731,-0.116357431,0.141603889,0.205913921,0.143341626
Structural Steel Cone,-0.120703437,-0.091357297,-0.114066835,-0.017062092,-0.183046458,-0.02944053,-0.11344271,-0.193596633,-0.119221625,0.136197901,0.206003589,0.149346421
Structural Steel Cone,-0.122214061,-0.09361219,-0.11118436,-0.010044911,-0.181035149,-0.033002073,-0.111804903,-0.19255049,-0.12124349,0.131082939,0.205928482,0.155311867
Structural Steel Cone,-0.125478305,-0.093117173,-0.109416895,-0.004478461,-0.180061216,-0.038653807,-0.10822899,-0.189628258,-0.123159275,0.124926143,0.206933222,0.161206878
Structural Steel Cone,-0.127255329,-0.091904776,-0.106563008,-0.000746834,-0.178647151,-0.044993068,-0.108221992,-0.192532305,-0.127300299,0.11775295,0.204992953,0.164631967
Structural Steel Cone,-0.129918227,-0.091219122,-0.104285936,0.004876784,-0.177185975,-0.050374027,-0.10656345,-0.192550151,-0.130664886,0.111025116,0.203733708,0.167415844
Structural Steel Cone,-0.132200984,-0.091408645,-0.102517888,0.009927581,-0.174659203,-0.054947951,-0.105626659,-0.19172804,-0.133283114,0.10634477,0.204346841,0.173216287
Structural Steel Cone,-0.133869461,-0.092021278,-0.100517276,0.01550185,-0.171598028,-0.058801732,-0.104833044,-0.191635606,-0.136187276,0.100231546,0.203540363,0.177279152
Structural Steel Cone,-0.135396316,-0.092742509,-0.098757777,0.021642928,-0.168101598,-0.064188423,-0.102870897,-0.190535137,-0.140343854,0.094414807,0.204338846,0.180921501
Structural Steel Cone,-0.136936164,-0.092342057,-0.096859054,0.026909136,-0.165024241,-0.068123964,-0.102525914,-0.191442616,-0.14400302,0.088466496,0.203047175,0.183514958
Structural Steel Cone,-0.141045556,-0.089524157,-0.095326748,0.028435343,-0.163220524,-0.075105626,-0.102688212,-0.192293433,-0.148184257,0.08303058,0.201062279,0.185560625
Structural Steel Cone,-0.142368033,-0.090348165,-0.094466829,0.033858949,-0.158959164,-0.078617929,-0.101015068,-0.190255509,-0.149916199,0.077705316,0.200915641,0.188041907
Structural Steel Cone,-0.142253449,-0.091639339,-0.093382349,0.039562165,-0.153844041,-0.08240363,-0.100688756,-0.189523138,-0.154396668,0.073415889,0.201725285,0.190860343
Structural Steel Cone,-0.14616527,-0.088328806,-0.090880962,0.039232794,-0.151895283,-0.090127689,-0.100460587,-0.190131134,-0.159145,0.067130505,0.199005116,0.189369416
Structural Steel Cone,-0.14581609,-0.089429078,-0.091091949,0.044299396,-0.146506492,-0.092554968,-0.101008302,-0.188798513,-0.161702656,0.065197205,0.199253917,0.193739122
Structural Steel Cone,-0.14724356,-0.089431726,-0.089813912,0.047279029,-0.14227312,-0.09805336,-0.099849349,-0.187338544,-0.166151502,0.060966332,0.200004368,0.193497235
Structural Steel Cone,-0.150654138,-0.08620973,-0.088108467,0.045607912,-0.139943902,-0.104571217,-0.100266288,-0.18772694,-0.169688303,0.057557646,0.197348562,0.193385487
Structural Steel Cone,-0.149078085,-0.087904293,-0.088870437,0.049282524,-0.133892462,-0.10740986,-0.100528485,-0.18569685,-0.172075173,0.05720543,0.198269922,0.195845751
Structural Steel Cone,-0.150105633,-0.088092525,-0.08841526,0.051392412,-0.129435226,-0.112241993,-0.0989497,-0.182322154,-0.174559545,0.055451086,0.199414229,0.196901226
Structural Steel Cone,-0.150260004,-0.088128685,-0.088210609,0.05243915,-0.124740938,-0.116893588,-0.099029058,-0.180746256,-0.177257135,0.054767374,0.198504436,0.197508017
Structural Steel Cone,-0.149244944,-0.089025685,-0.088613952,0.053548188,-0.119089616,-0.120817994,-0.099182716,-0.177714155,-0.17935087,0.054408879,0.199233819,0.198156213
Structural Steel Cone,-0.151812951,-0.087153163,-0.08685135,0.048645452,-0.116919484,-0.127299418,-0.100290449,-0.176397996,-0.181922408,0.054647096,0.197444688,0.197648784
Structural Steel Cone,-0.148955055,-0.088525775,-0.087944024,0.050389102,-0.110513351,-0.130409121,-0.099658451,-0.173883087,-0.184159689,0.055630806,0.196381092,0.197774565
Structural Steel Cone,-0.150012953,-0.089546859,-0.088453976,0.050652533,-0.106122675,-0.135534246,-0.098913275,-0.168875808,-0.184505453,0.058543066,0.198253366,0.2000181
Structural Steel Cone,-0.146263118,-0.090927642,-0.089945604,0.050654207,-0.099333137,-0.1382801,-0.09918074,-0.16604941,-0.186265462,0.060015264,0.196799015,0.19929347
Structural Steel Cone,-0.147414731,-0.090212773,-0.08827276,0.045067883,-0.097174726,-0.144199177,-0.100226418,-0.164397308,-0.189071049,0.062757605,0.194310738,0.198016669
Structural Steel Cone,-0.147170584,-0.090773534,-0.087538326,0.040823852,-0.092510898,-0.149007272,-0.100977337,-0.160430996,-0.189034678,0.066036694,0.192632168,0.198665037
Structural Steel Cone,-0.143332596,-0.092847499,-0.091065273,0.041663971,-0.085986271,-0.151236016,-0.100557231,-0.156139308,-0.188595588,0.070675851,0.193170878,0.201385882
Structural Steel Cone,-0.143235121,-0.093462062,-0.089494655,0.035583043,-0.082308651,-0.156316367,-0.101757575,-0.15350788,-0.190654563,0.075124828,0.1899797,0.200089429
Structural Steel Cone,-0.142220074,-0.095135764,-0.089547902,0.03116176,-0.077911387,-0.160372594,-0.101685957,-0.148644874,-0.190882459,0.080305971,0.188850755,0.201404957
Structural Steel Cone,-0.139526064,-0.096199679,-0.089965537,0.027285595,-0.072468119,-0.163868472,-0.101846477,-0.146021826,-0.191686467,0.08357024,0.183963125,0.200147256
Structural Steel Cone,-0.137474742,-0.097681946,-0.090403494,0.022643185,-0.068416887,-0.167224987,-0.103115201,-0.143100921,-0.193037884,0.089515458,0.18159267,0.201115891
Structural Steel Cone,-0.136399082,-0.099507877,-0.08911938,0.016672283,-0.064587468,-0.171223548,-0.104326658,-0.139739977,-0.193606387,0.095677389,0.178470101,0.20157844
Structural Steel Cone,-0.133031994,-0.101526762,-0.092435447,0.014327568,-0.057409565,-0.172307493,-0.104482381,-0.13521126,-0.191214489,0.102395502,0.176136693,0.203595496
Structural Steel Cone,-0.13180198,-0.104031693,-0.091279916,0.008699217,-0.054008874,-0.176198604,-0.105784806,-0.132488239,-0.192456629,0.108604394,0.172428273,0.204213684
Structural Steel Cone,-0.129280908,-0.105768767,-0.090471175,0.00178506,-0.048974752,-0.178219447,-0.107434835,-0.129390249,-0.192635603,0.112820155,0.167301974,0.203796274
Structural Steel Cone,-0.126101029,-0.107824062,-0.092827254,-0.001154481,-0.042441284,-0.17949464,-0.108132513,-0.125512383,-0.19267931,0.11921107,0.162871254,0.205234721
Structural Steel Cone,-0.123614842,-0.11033019,-0.093387035,-0.006556634,-0.036850203,-0.180510853,-0.109783007,-0.122834339,-0.19206896,0.126128329,0.158322047,0.205939404
Structural Steel Cone,-0.120922393,-0.112094323,-0.095646624,-0.010804231,-0.029180179,-0.180164653,-0.11126774,-0.119007506,-0.189483804,0.134095636,0.154342821,0.207411537
Structural Steel Cone,-0.118425018,-0.11446865,-0.096676045,-0.014495224,-0.023353858,-0.180673459,-0.112556428,-0.115894444,-0.188860564,0.140700573,0.14974964,0.208986923
Structural Steel Cone,-0.117050025,-0.118195021,-0.092224823,-0.023031612,-0.021678883,-0.182994669,-0.115696904,-0.115134701,-0.191499414,0.145158606,0.143530535,0.207065914
Structural Steel Cone,-0.114622254,-0.120504753,-0.093850413,-0.028243016,-0.01519691,-0.182085257,-0.117241286,-0.11219924,-0.190085764,0.150635366,0.138128276,0.20761017
Structural Steel Cone,-0.111355389,-0.121774994,-0.095478845,-0.031809409,-0.008385875,-0.180121626,-0.119828065,-0.109764319,-0.189637987,0.156468814,0.131768131,0.208006123
Structural Steel Cone,-0.109310506,-0.125027613,-0.093260966,-0.03861199,-0.004679559,-0.180052029,-0.123442322,-0.109765294,-0.19129773,0.160446244,0.125024662,0.205621004
Structural Steel Cone,-0.106573437,-0.126089739,-0.095498687,-0.042083623,0.003201194,-0.177128554,-0.12624715,-0.10749326,-0.189743253,0.166081365,0.118678967,0.206300653
Structural Steel Cone,-0.104801576,-0.130259407,-0.092518475,-0.049528126,0.006313912,-0.177064118,-0.129468417,-0.105371544,-0.190790464,0.169277801,0.112082614,0.205723342
Structural Steel Cone,-0.10247935,-0.132773056,-0.090193023,-0.056362598,0.008961209,-0.175310612,-0.133647847,-0.105640757,-0.191937855,0.172605181,0.105203004,0.203715474
Structural Steel Cone,-0.100874474,-0.134698834,-0.09176105,-0.059278862,0.015129265,-0.171816348,-0.135757683,-0.10439596,-0.190344582,0.177869463,0.100687455,0.204285361
Structural Steel Cone,-0.099321594,-0.136955256,-0.091577711,-0.063893092,0.021636765,-0.169650177,-0.138824601,-0.101993655,-0.191430493,0.180735091,0.094350373,0.204153992
Structural Steel Cone,-0.097295189,-0.13712717,-0.093286402,-0.068446385,0.02754946,-0.16495795,-0.143380868,-0.101628524,-0.190625663,0.183874975,0.088573131,0.204162825
Structural Steel Cone,-0.095720438,-0.140215835,-0.091066245,-0.073410529,0.030576291,-0.162643221,-0.147361845,-0.101988898,-0.191215371,0.185678103,0.083075686,0.202048782
Structural Steel Cone,-0.094561828,-0.140883838,-0.091854566,-0.077216371,0.035839123,-0.157892034,-0.150473534,-0.101161118,-0.189988664,0.189042194,0.078480872,0.202108219
Structural Steel Cone,-0.093203585,-0.142999966,-0.091391105,-0.083004415,0.039322472,-0.154255254,-0.15414496,-0.100156486,-0.189144576,0.191195188,0.073444231,0.202504149
Structural Steel Cone,-0.092339179,-0.143581773,-0.091425085,-0.087243331,0.043146481,-0.149768472,-0.157893538,-0.09997377,-0.188545855,0.193417138,0.069695197,0.202334126
Structural Steel Cone,-0.091160776,-0.146273843,-0.090305612,-0.092874529,0.046250164,-0.146831316,-0.161629114,-0.099103136,-0.188274501,0.193382587,0.064802139,0.200868853
Structural Steel Cone,-0.089978639,-0.147453771,-0.08894742,-0.098273778,0.046324564,-0.142595774,-0.165778221,-0.10002038,-0.188424612,0.193952185,0.061751216,0.198799456
Structural Steel Cone,-0.089795339,-0.147724232,-0.088885607,-0.101880882,0.04983586,-0.137750324,-0.167586615,-0.099802075,-0.186152403,0.196159333,0.059071436,0.199153604
Structural Steel Cone,-0.089139698,-0.148240285,-0.089221234,-0.106900889,0.051402379,-0.133083952,-0.171414328,-0.099288458,-0.184397599,0.195282757,0.056068105,0.198897086
Structural Steel Cone,-0.087557327,-0.151272953,-0.087461329,-0.113123815,0.050249769,-0.130135411,-0.174527188,-0.099109722,-0.18232121,0.196334837,0.054985921,0.19912435
Structural Steel Cone,-0.08820707,-0.149611229,-0.088271064,-0.116679143,0.05173004,-0.124819666,-0.177974896,-0.098741384,-0.181789962,0.196110066,0.053703806,0.197676819
Structural Steel Cone,-0.08709947,-0.149859683,-0.087604059,-0.121997997,0.050769651,-0.120434155,-0.181149063,-0.099223141,-0.18038806,0.195317291,0.053300699,0.196229688
Structural Steel Cone,-0.088460713,-0.148827768,-0.089430599,-0.125771497,0.053450101,-0.11444959,-0.182147144,-0.098648156,-0.175842147,0.197212624,0.054011774,0.197462343
Structural Steel Cone,-0.089469646,-0.147572827,-0.089965369,-0.129198438,0.053891024,-0.108950572,-0.183151256,-0.099174258,-0.172240884,0.199518954,0.056698053,0.198595301
Structural Steel Cone,-0.086618177,-0.150044551,-0.08794868,-0.136096213,0.04733207,-0.10739078,-0.186294848,-0.100001273,-0.171806156,0.196748113,0.0562966,0.194448676
Structural Steel Cone,-0.086903493,-0.149145962,-0.089259762,-0.140722029,0.045690453,-0.10173204,-0.187350245,-0.099941714,-0.168246187,0.197633676,0.059002001,0.193996425
Structural Steel Cone,-0.087447344,-0.147456673,-0.089955831,-0.144341867,0.043907612,-0.097320691,-0.18877055,-0.099545449,-0.163857742,0.19751209,0.061626491,0.19363101
Structural Steel Cone,-0.091498001,-0.143214215,-0.092059756,-0.146336204,0.04609014,-0.089388139,-0.18820981,-0.100120879,-0.159558842,0.20068148,0.066915122,0.194517317
Structural Steel Cone,-0.088286397,-0.145532353,-0.091953397,-0.152996326,0.038260724,-0.08819507,-0.190571736,-0.100372091,-0.157118665,0.199662743,0.070267998,0.19146221
Structural Steel Cone,-0.090864376,-0.141885407,-0.093717777,-0.155521024,0.036861453,-0.081285451,-0.190653719,-0.10149476,-0.153433119,0.200416076,0.074751709,0.190142443
Structural Steel Cone,-0.092306493,-0.139920546,-0.095142271,-0.158967339,0.034561495,-0.075944547,-0.190376691,-0.101478661,-0.149636801,0.201974051,0.079944652,0.188247617
Structural Steel Cone,-0.088527187,-0.140665119,-0.096023337,-0.164934506,0.025892928,-0.074171919,-0.193301952,-0.102256386,-0.146788703,0.199969729,0.084328877,0.184319543
Structural Steel Cone,-0.092232634,-0.13736943,-0.09844835,-0.16676073,0.025109067,-0.066252966,-0.191601208,-0.102144812,-0.141589892,0.202885626,0.091045766,0.183201229
Structural Steel Cone,-0.092055431,-0.135155314,-0.099646849,-0.169729856,0.019531573,-0.061841049,-0.190981301,-0.103119004,-0.138765788,0.202991462,0.095858554,0.179321198
Structural Steel Cone,-0.091789487,-0.133266768,-0.101607369,-0.172951007,0.014231409,-0.057800545,-0.191853693,-0.104352168,-0.135501172,0.203294957,0.101310471,0.175734083
Structural Steel Cone,-0.093902136,-0.130324393,-0.103555941,-0.174262735,0.010679461,-0.051250555,-0.190645921,-0.105457139,-0.130824677,0.205368312,0.109318995,0.17325069
Structural Steel Cone,-0.089889082,-0.130029787,-0.106319415,-0.178890117,0.001935608,-0.049026085,-0.19268184,-0.107000503,-0.128365563,0.203950978,0.114086343,0.167179723
Structural Steel Cone,-0.093978836,-0.125675703,-0.107712877,-0.178219748,-0.000524513,-0.041164023,-0.190649851,-0.108075143,-0.12446504,0.206144114,0.12159569,0.16420517
Structural Steel Cone,-0.092479895,-0.124269997,-0.110454093,-0.180962734,-0.007362347,-0.03702985,-0.191604057,-0.109816715,-0.122923875,0.205380853,0.126923185,0.158013673
Structural Steel Cone,-0.090929776,-0.122450394,-0.113331948,-0.182833359,-0.01371953,-0.033336719,-0.192296653,-0.111876547,-0.120170574,0.204907489,0.131363404,0.152338611
Structural Steel Cone,-0.094378962,-0.118481556,-0.114767198,-0.181736417,-0.016640903,-0.025021576,-0.191986666,-0.113665555,-0.117317297,0.206818863,0.138729825,0.148209781
Structural Steel Cone,-0.093877839,-0.116370295,-0.117519203,-0.182179889,-0.021975266,-0.020137287,-0.19168528,-0.116177717,-0.115025784,0.206706572,0.144827075,0.142450482
Structural Steel Cone,-0.094602852,-0.113910716,-0.119750988,-0.180917373,-0.027714119,-0.014526312,-0.188675512,-0.117545405,-0.111849664,0.207874199,0.150964467,0.137981079
Structural Steel Cone,-0.093456035,-0.111841231,-0.122561507,-0.181189737,-0.033731292,-0.009304212,-0.19080682,-0.120871392,-0.110205172,0.20733007,0.156127435,0.131146381
Structural Steel Cone,-0.096728451,-0.108563077,-0.123172322,-0.178115594,-0.036200729,-0.001369102,-0.189961602,-0.122985932,-0.108546051,0.207733223,0.161898676,0.125742389
Structural Steel Cone,-0.095849695,-0.10687432,-0.126309431,-0.177460163,-0.042118394,0.003935094,-0.189797238,-0.12548684,-0.106086839,0.207491605,0.16597321,0.11919376
Structural Steel Cone,-0.095727613,-0.104626768,-0.128374365,-0.175295784,-0.047716003,0.008508301,-0.190696497,-0.129715557,-0.105803208,0.206765887,0.170449688,0.113054661
Structural Steel Cone,-0.096529119,-0.102547756,-0.129804573,-0.172330837,-0.051873385,0.014976349,-0.189648442,-0.132280258,-0.103832144,0.206956752,0.175100131,0.107264057
Structural Steel Cone,-0.091625045,-0.100177116,-0.133822058,-0.171685095,-0.060011413,0.015197572,-0.192369919,-0.137489056,-0.104901213,0.202967856,0.175914695,0.09937994
Structural Steel Cone,-0.091895029,-0.098673311,-0.135808259,-0.168656154,-0.064032179,0.021062433,-0.191629517,-0.139888039,-0.103514132,0.202791417,0.180402661,0.094290804
Structural Steel Cone,-0.092550485,-0.097197939,-0.137969954,-0.165398461,-0.06892073,0.026410434,-0.190664162,-0.143185195,-0.101977713,0.203283477,0.183115922,0.088524342
Structural Steel Cone,-0.093781185,-0.096092484,-0.138429053,-0.160885197,-0.071718318,0.033600785,-0.189801597,-0.146276805,-0.101268592,0.203646327,0.187193417,0.08360606
Structural Steel Cone,-0.08822263,-0.093763796,-0.143653159,-0.160300212,-0.079880128,0.031468236,-0.191734233,-0.151799498,-0.101610887,0.200208731,0.186994966,0.077186481
Structural Steel Cone,-0.090904251,-0.09294428,-0.143003855,-0.154398563,-0.083171135,0.038713489,-0.189257869,-0.154239751,-0.100646056,0.201938629,0.190954752,0.073407078
Structural Steel Cone,-0.089269322,-0.091382105,-0.145053462,-0.151335887,-0.089071706,0.03996297,-0.190356948,-0.159089931,-0.099973293,0.199549274,0.190441488,0.06742333
Structural Steel Cone,-0.089907604,-0.091164461,-0.146220113,-0.146378423,-0.092985284,0.044329085,-0.187916513,-0.161881831,-0.100394914,0.201368177,0.194219972,0.065549035
Structural Steel Cone,-0.087328206,-0.089040546,-0.148791945,-0.143803251,-0.099108237,0.04496533,-0.188498117,-0.165976516,-0.099675786,0.198407778,0.192667886,0.060753205
Structural Steel Cone,-0.090315028,-0.090136988,-0.146317647,-0.136674438,-0.101200562,0.050736916,-0.185496264,-0.168119667,-0.09936814,0.200192405,0.196052609,0.059080461
Structural Steel Cone,-0.088290694,-0.088462042,-0.14916799,-0.134030773,-0.107668268,0.050213089,-0.185583923,-0.172716666,-0.099180801,0.198417714,0.194712696,0.056487928
Structural Steel Cone,-0.089698565,-0.089776242,-0.147235136,-0.12760436,-0.110375341,0.053628746,-0.182790062,-0.174389855,-0.099665342,0.199679139,0.19770343,0.055870538
Structural Steel Cone,-0.088696095,-0.088658071,-0.149241715,-0.124138689,-0.116422608,0.053132566,-0.181526508,-0.177131862,-0.09954004,0.198259203,0.197597286,0.054565094
